Current Path,Current Filename,Proposed Path,Proposed Filename,Page Using Image,Uses Count,Section,Subfolder,Cross-Section?,Is CDN?,WebP Candidate?,Status
/adarimages/ADAR_Eventos/2021/14_Concierto_de_Inauguracion_en_Leiguarda/image50.jpg,image50.jpg,images/memoria-de-acciones/2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy/image50.jpg,image50.jpg,src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021-ast-copy.md | src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021.md | src/content/posts/en/opening-concert-in-leiguarda-2.md | src/content/posts/en/opening-concert-leiguarda-2021.md | src/content/posts/es/concierto-de-inauguracion-en-leiguarda-2.md,10,memoria-de-acciones,2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy,no,yes,yes,pending
/adarimages/ADAR_Eventos/2021/14_Concierto_de_Inauguracion_en_Leiguarda/image6.jpg,image6.jpg,images/memoria-de-acciones/2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy/image6.jpg,image6.jpg,src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021-ast-copy.md | src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021.md | src/content/posts/en/opening-concert-in-leiguarda-2.md | src/content/posts/en/opening-concert-leiguarda-2021.md | src/content/posts/es/concierto-de-inauguracion-en-leiguarda-2.md,10,memoria-de-acciones,2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy,no,yes,yes,pending
/adarimages/ADAR_Eventos/2021/14_Concierto_de_Inauguracion_en_Leiguarda/image67.jpg,image67.jpg,images/memoria-de-acciones/2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy/image67.jpg,image67.jpg,src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021-ast-copy.md | src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021.md | src/content/posts/en/opening-concert-in-leiguarda-2.md | src/content/posts/en/opening-concert-leiguarda-2021.md | src/content/posts/es/concierto-de-inauguracion-en-leiguarda-2.md,10,memoria-de-acciones,2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy,no,yes,yes,pending
/adarimages/ADAR_Eventos/2021/14_Concierto_de_Inauguracion_en_Leiguarda/image69.jpg,image69.jpg,images/memoria-de-acciones/2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy/image69.jpg,image69.jpg,src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021-ast-copy.md | src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021.md | src/content/posts/en/opening-concert-in-leiguarda-2.md | src/content/posts/en/opening-concert-leiguarda-2021.md | src/content/posts/es/concierto-de-inauguracion-en-leiguarda-2.md,10,memoria-de-acciones,2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy,no,yes,yes,pending
/adarimages/ADAR_Eventos/2021/14_Concierto_de_Inauguracion_en_Leiguarda/image71.jpg,image71.jpg,images/memoria-de-acciones/2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy/image71.jpg,image71.jpg,src/content/pages/ast/mapa-dacciones.md | src/content/pages/en/map-of-actions.md | src/content/pages/es/mapa-de-acciones.md | src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021-ast-copy.md | src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021.md | src/content/posts/ast/prensa-cajarural-leiguarda-ast.md,22,memoria-de-acciones,2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy,no,yes,yes,pending
/adarimages/ADAR_Eventos/2021/14_Concierto_de_Inauguracion_en_Leiguarda/image72.jpg,image72.jpg,images/memoria-de-acciones/2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy/image72.jpg,image72.jpg,src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021-ast-copy.md | src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021.md | src/content/posts/en/opening-concert-in-leiguarda-2.md | src/content/posts/en/opening-concert-leiguarda-2021.md | src/content/posts/es/concierto-de-inauguracion-en-leiguarda-2.md,10,memoria-de-acciones,2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy,no,yes,yes,pending
/adarimages/ADAR_Eventos/2021/14_Concierto_de_Inauguracion_en_Leiguarda/image73.jpg,image73.jpg,images/memoria-de-acciones/2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy/image73.jpg,image73.jpg,src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021-ast-copy.md | src/content/posts/ast/conciertu-inauguracion-lleiguarda-2021.md | src/content/posts/en/opening-concert-in-leiguarda-2.md | src/content/posts/en/opening-concert-leiguarda-2021.md | src/content/posts/es/concierto-de-inauguracion-en-leiguarda-2.md,10,memoria-de-acciones,2026-03-10-conciertu-inauguracion-lleiguarda-2021-ast-copy,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/IMG-20220809-WA0000.jpg,IMG-20220809-WA0000.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/img-20220809-wa0000.jpg,img-20220809-wa0000.jpg,src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,6,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/PXL_20220808_191506996.jpg,PXL_20220808_191506996.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/pxl-20220808-191506996.jpg,pxl-20220808-191506996.jpg,src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,6,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/PXL_20220808_193950958~2.jpg,PXL_20220808_193950958~2.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/pxl-20220808-193950958-2.jpg,pxl-20220808-193950958-2.jpg,src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,6,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/PXL_20220808_201603027~2.jpg,PXL_20220808_201603027~2.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/pxl-20220808-201603027-2.jpg,pxl-20220808-201603027-2.jpg,src/content/pages/ast/mapa-dacciones.md | src/content/pages/en/map-of-actions.md | src/content/pages/es/mapa-de-acciones.md | src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,9,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/PXL_20220808_201721440~2.jpg,PXL_20220808_201721440~2.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/pxl-20220808-201721440-2.jpg,pxl-20220808-201721440-2.jpg,src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,6,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/PXL_20220809_181107947.jpg,PXL_20220809_181107947.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/pxl-20220809-181107947.jpg,pxl-20220809-181107947.jpg,src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,6,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/PXL_20220809_181411423.jpg,PXL_20220809_181411423.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/pxl-20220809-181411423.jpg,pxl-20220809-181411423.jpg,src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,6,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/PXL_20220809_182153813.jpg,PXL_20220809_182153813.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/pxl-20220809-182153813.jpg,pxl-20220809-182153813.jpg,src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,6,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/PXL_20220809_184844857.jpg,PXL_20220809_184844857.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/pxl-20220809-184844857.jpg,pxl-20220809-184844857.jpg,src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,6,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/PXL_20220809_184942878.jpg,PXL_20220809_184942878.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/pxl-20220809-184942878.jpg,pxl-20220809-184942878.jpg,src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,6,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/08_Concierto_visual_en_El_Franco/PXL_20220809_191210314.jpg,PXL_20220809_191210314.jpg,images/memoria-de-acciones/2022-08-08-conciertu-visual-el-francu-2022/pxl-20220809-191210314.jpg,pxl-20220809-191210314.jpg,src/content/posts/ast/conciertu-visual-el-francu-2022.md | src/content/posts/en/visual-concert-el-franco-2022.md | src/content/posts/es/concierto-visual-en-el-franco-2.md,6,memoria-de-acciones,2022-08-08-conciertu-visual-el-francu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/09_Concierto_visual_en_Soto_del_Barco/PXL_20220809_185638866.jpg,PXL_20220809_185638866.jpg,images/memoria-de-acciones/2022-08-09-conciertu-visual-sotu-del-barcu-2022/pxl-20220809-185638866.jpg,pxl-20220809-185638866.jpg,src/content/posts/ast/conciertu-visual-sotu-del-barcu-2022.md | src/content/posts/en/visual-concert-soto-del-barco-2022.md | src/content/posts/es/concierto-visual-en-soto-del-barco-2.md,6,memoria-de-acciones,2022-08-09-conciertu-visual-sotu-del-barcu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/09_Concierto_visual_en_Soto_del_Barco/PXL_20220809_190711391.jpg,PXL_20220809_190711391.jpg,images/memoria-de-acciones/2022-08-09-conciertu-visual-sotu-del-barcu-2022/pxl-20220809-190711391.jpg,pxl-20220809-190711391.jpg,src/content/pages/ast/mapa-dacciones.md | src/content/pages/en/map-of-actions.md | src/content/pages/es/mapa-de-acciones.md | src/content/posts/ast/conciertu-visual-sotu-del-barcu-2022.md | src/content/posts/ast/prensa-lne-tocan-newyork-leiguarda-ast.md | src/content/posts/en/prensa-lne-tocan-newyork-leiguarda-en.md,12,memoria-de-acciones,2022-08-09-conciertu-visual-sotu-del-barcu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/09_Concierto_visual_en_Soto_del_Barco/PXL_20220809_191210314.jpg,PXL_20220809_191210314.jpg,images/memoria-de-acciones/2022-08-09-conciertu-visual-sotu-del-barcu-2022/pxl-20220809-191210314.jpg,pxl-20220809-191210314.jpg,src/content/posts/ast/conciertu-visual-sotu-del-barcu-2022.md | src/content/posts/en/visual-concert-soto-del-barco-2022.md | src/content/posts/es/concierto-visual-en-soto-del-barco-2.md,6,memoria-de-acciones,2022-08-09-conciertu-visual-sotu-del-barcu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/09_Concierto_visual_en_Soto_del_Barco/PXL_20220809_191508131.jpg,PXL_20220809_191508131.jpg,images/memoria-de-acciones/2022-08-09-conciertu-visual-sotu-del-barcu-2022/pxl-20220809-191508131.jpg,pxl-20220809-191508131.jpg,src/content/posts/ast/conciertu-visual-sotu-del-barcu-2022.md | src/content/posts/en/visual-concert-soto-del-barco-2022.md | src/content/posts/es/concierto-visual-en-soto-del-barco-2.md,6,memoria-de-acciones,2022-08-09-conciertu-visual-sotu-del-barcu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/09_Concierto_visual_en_Soto_del_Barco/image58.png,image58.png,images/memoria-de-acciones/2022-08-09-conciertu-visual-sotu-del-barcu-2022/image58.png,image58.png,src/content/posts/ast/conciertu-visual-sotu-del-barcu-2022.md | src/content/posts/en/visual-concert-soto-del-barco-2022.md | src/content/posts/es/concierto-visual-en-soto-del-barco-2.md,6,memoria-de-acciones,2022-08-09-conciertu-visual-sotu-del-barcu-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/10_Concierto_en_la_Iglesia_de_Santa_Maria_de_Sabada_Colunga/PXL_20220810_175359505.jpg,PXL_20220810_175359505.jpg,images/memoria-de-acciones/2022-08-10-conciertu-ilesia-santa-maria-sabada-colunga-2022/pxl-20220810-175359505.jpg,pxl-20220810-175359505.jpg,src/content/pages/ast/mapa-dacciones.md | src/content/pages/en/map-of-actions.md | src/content/pages/es/mapa-de-acciones.md | src/content/posts/ast/conciertu-ilesia-santa-maria-sabada-colunga-2022.md | src/content/posts/en/concert-santa-maria-sabada-colunga-2022.md | src/content/posts/es/concierto-en-la-iglesia-de-santa-maria-de-sabada-colunga.md,9,memoria-de-acciones,2022-08-10-conciertu-ilesia-santa-maria-sabada-colunga-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/10_Concierto_en_la_Iglesia_de_Santa_Maria_de_Sabada_Colunga/PXL_20220810_175410425.jpg,PXL_20220810_175410425.jpg,images/memoria-de-acciones/2022-08-10-conciertu-ilesia-santa-maria-sabada-colunga-2022/pxl-20220810-175410425.jpg,pxl-20220810-175410425.jpg,src/content/posts/ast/conciertu-ilesia-santa-maria-sabada-colunga-2022.md | src/content/posts/en/concert-santa-maria-sabada-colunga-2022.md | src/content/posts/es/concierto-en-la-iglesia-de-santa-maria-de-sabada-colunga.md,6,memoria-de-acciones,2022-08-10-conciertu-ilesia-santa-maria-sabada-colunga-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/10_Concierto_en_la_Iglesia_de_Santa_Maria_de_Sabada_Colunga/PXL_20220810_180810321.jpg,PXL_20220810_180810321.jpg,images/memoria-de-acciones/2022-08-10-conciertu-ilesia-santa-maria-sabada-colunga-2022/pxl-20220810-180810321.jpg,pxl-20220810-180810321.jpg,src/content/posts/ast/conciertu-ilesia-santa-maria-sabada-colunga-2022.md | src/content/posts/en/concert-santa-maria-sabada-colunga-2022.md | src/content/posts/es/concierto-en-la-iglesia-de-santa-maria-de-sabada-colunga.md,6,memoria-de-acciones,2022-08-10-conciertu-ilesia-santa-maria-sabada-colunga-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/10_Concierto_en_la_Iglesia_de_Santa_Maria_de_Sabada_Colunga/PXL_20220810_180821536.jpg,PXL_20220810_180821536.jpg,images/memoria-de-acciones/2022-08-10-conciertu-ilesia-santa-maria-sabada-colunga-2022/pxl-20220810-180821536.jpg,pxl-20220810-180821536.jpg,src/content/posts/ast/conciertu-ilesia-santa-maria-sabada-colunga-2022.md | src/content/posts/en/concert-santa-maria-sabada-colunga-2022.md | src/content/posts/es/concierto-en-la-iglesia-de-santa-maria-de-sabada-colunga.md,6,memoria-de-acciones,2022-08-10-conciertu-ilesia-santa-maria-sabada-colunga-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/10_Concierto_en_la_Iglesia_de_Santa_Maria_de_Sabada_Colunga/PXL_20220810_185227295.jpg,PXL_20220810_185227295.jpg,images/memoria-de-acciones/2022-08-10-conciertu-ilesia-santa-maria-sabada-colunga-2022/pxl-20220810-185227295.jpg,pxl-20220810-185227295.jpg,src/content/posts/ast/conciertu-ilesia-santa-maria-sabada-colunga-2022.md | src/content/posts/en/concert-santa-maria-sabada-colunga-2022.md | src/content/posts/es/concierto-en-la-iglesia-de-santa-maria-de-sabada-colunga.md,6,memoria-de-acciones,2022-08-10-conciertu-ilesia-santa-maria-sabada-colunga-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/11_Concierto_en_Llanes/image59.jpg,image59.jpg,images/memoria-de-acciones/2022-08-11-conciertu-aire-llibre-llanes-2022/image59.jpg,image59.jpg,src/content/pages/ast/mapa-dacciones.md | src/content/pages/en/map-of-actions.md | src/content/pages/es/mapa-de-acciones.md | src/content/posts/ast/conciertu-aire-llibre-llanes-2022.md | src/content/posts/en/open-air-concert-llanes-2022.md | src/content/posts/es/concierto-en-llanes-2.md,9,memoria-de-acciones,2022-08-11-conciertu-aire-llibre-llanes-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/12_Concierto_en_el_Palacio_de_Miranda-Valdecarzana_Grado_2022/PXL_20220812_183731546~2.jpg,PXL_20220812_183731546~2.jpg,images/memoria-de-acciones/2022-08-12-conciertu-miranda-valdecarzana-grau-2022/pxl-20220812-183731546-2.jpg,pxl-20220812-183731546-2.jpg,src/content/posts/ast/conciertu-miranda-valdecarzana-grau-2022.md | src/content/posts/en/concert-miranda-valdecarzana-grado-2022.md | src/content/posts/es/concierto-en-el-palacio-de-miranda-valdecarzana-grado-2022.md,6,memoria-de-acciones,2022-08-12-conciertu-miranda-valdecarzana-grau-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/12_Concierto_en_el_Palacio_de_Miranda-Valdecarzana_Grado_2022/PXL_20220812_184621365~2.jpg,PXL_20220812_184621365~2.jpg,images/memoria-de-acciones/2022-08-12-conciertu-miranda-valdecarzana-grau-2022/pxl-20220812-184621365-2.jpg,pxl-20220812-184621365-2.jpg,src/content/pages/ast/mapa-dacciones.md | src/content/pages/en/map-of-actions.md | src/content/pages/es/mapa-de-acciones.md | src/content/posts/ast/conciertu-miranda-valdecarzana-grau-2022.md | src/content/posts/en/concert-miranda-valdecarzana-grado-2022.md | src/content/posts/es/concierto-en-el-palacio-de-miranda-valdecarzana-grado-2022.md,9,memoria-de-acciones,2022-08-12-conciertu-miranda-valdecarzana-grau-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/12_Concierto_en_el_Palacio_de_Miranda-Valdecarzana_Grado_2022/PXL_20220812_184841017.jpg,PXL_20220812_184841017.jpg,images/memoria-de-acciones/2022-08-12-conciertu-miranda-valdecarzana-grau-2022/pxl-20220812-184841017.jpg,pxl-20220812-184841017.jpg,src/content/posts/ast/conciertu-miranda-valdecarzana-grau-2022.md | src/content/posts/en/concert-miranda-valdecarzana-grado-2022.md | src/content/posts/es/concierto-en-el-palacio-de-miranda-valdecarzana-grado-2022.md,6,memoria-de-acciones,2022-08-12-conciertu-miranda-valdecarzana-grau-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/12_Concierto_en_el_Palacio_de_Miranda-Valdecarzana_Grado_2022/PXL_20220812_185757416~2.jpg,PXL_20220812_185757416~2.jpg,images/memoria-de-acciones/2022-08-12-conciertu-miranda-valdecarzana-grau-2022/pxl-20220812-185757416-2.jpg,pxl-20220812-185757416-2.jpg,src/content/posts/ast/conciertu-miranda-valdecarzana-grau-2022.md | src/content/posts/en/concert-miranda-valdecarzana-grado-2022.md | src/content/posts/es/concierto-en-el-palacio-de-miranda-valdecarzana-grado-2022.md,6,memoria-de-acciones,2022-08-12-conciertu-miranda-valdecarzana-grau-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/12_Concierto_en_el_Palacio_de_Miranda-Valdecarzana_Grado_2022/PXL_20220812_190315655~2.jpg,PXL_20220812_190315655~2.jpg,images/memoria-de-acciones/2022-08-12-conciertu-miranda-valdecarzana-grau-2022/pxl-20220812-190315655-2.jpg,pxl-20220812-190315655-2.jpg,src/content/posts/ast/conciertu-miranda-valdecarzana-grau-2022.md | src/content/posts/en/concert-miranda-valdecarzana-grado-2022.md | src/content/posts/es/concierto-en-el-palacio-de-miranda-valdecarzana-grado-2022.md,6,memoria-de-acciones,2022-08-12-conciertu-miranda-valdecarzana-grau-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2022/12_Concierto_en_el_Palacio_de_Miranda-Valdecarzana_Grado_2022/image5.jpg,image5.jpg,images/memoria-de-acciones/2022-08-12-conciertu-miranda-valdecarzana-grau-2022/image5.jpg,image5.jpg,src/content/posts/ast/conciertu-miranda-valdecarzana-grau-2022.md | src/content/posts/en/concert-miranda-valdecarzana-grado-2022.md | src/content/posts/es/concierto-en-el-palacio-de-miranda-valdecarzana-grado-2022.md,6,memoria-de-acciones,2022-08-12-conciertu-miranda-valdecarzana-grau-2022,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/03_Instalacion_Toccata_and_Bruise_Celeste_Oram/083.jpg,083.jpg,images/memoria-de-acciones/2023-08-03-instalacion-toccata-bruise-celeste-oram-2023/083.jpg,083.jpg,src/content/pages/ast/mapa-dacciones.md | src/content/pages/en/map-of-actions.md | src/content/pages/es/mapa-de-acciones.md | src/content/posts/ast/instalacion-toccata-bruise-celeste-oram-2023.md | src/content/posts/ast/prensa-elcomercio-paseo-caridad-2023-ast.md | src/content/posts/ast/prensa-elcomercio-paseos-naturaleza-2023-ast.md,24,memoria-de-acciones,2023-08-03-instalacion-toccata-bruise-celeste-oram-2023,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/03_Instalacion_Toccata_and_Bruise_Celeste_Oram/Screenshot%202026-03-09%20at%2014.41.19.jpg,Screenshot 2026-03-09 at 14.41.19.jpg,images/memoria-de-acciones/2023-08-03-instalacion-toccata-bruise-celeste-oram-2023/screenshot-2026-03-09-at-14.41.19.jpg,screenshot-2026-03-09-at-14.41.19.jpg,src/content/posts/ast/instalacion-toccata-bruise-celeste-oram-2023.md | src/content/posts/en/installation-toccata-bruise-celeste-oram-2023.md | src/content/posts/es/instalacion-toccata-and-bruise-celeste-oram.md,6,memoria-de-acciones,2023-08-03-instalacion-toccata-bruise-celeste-oram-2023,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/03_Instalacion_Toccata_and_Bruise_Celeste_Oram/prt_275x212_1666288811_2x.jpeg,prt_275x212_1666288811_2x.jpeg,images/memoria-de-acciones/2023-08-03-instalacion-toccata-bruise-celeste-oram-2023/prt-275x212-1666288811-2x.jpeg,prt-275x212-1666288811-2x.jpeg,src/content/posts/ast/instalacion-toccata-bruise-celeste-oram-2023.md | src/content/posts/en/installation-toccata-bruise-celeste-oram-2023.md | src/content/posts/es/instalacion-toccata-and-bruise-celeste-oram.md,6,memoria-de-acciones,2023-08-03-instalacion-toccata-bruise-celeste-oram-2023,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/03_Instalacion_artistica_de_luz_y_proyecciones_Mizuko_Kaji/42.jpg,42.jpg,images/memoria-de-acciones/2023-08-03-instalacion-lluz-proyeiciones-mizuko-kaji-2023/42.jpg,42.jpg,src/content/pages/ast/mapa-dacciones.md | src/content/pages/en/map-of-actions.md | src/content/pages/es/mapa-de-acciones.md | src/content/posts/ast/instalacion-lluz-proyeiciones-mizuko-kaji-2023.md | src/content/posts/en/art-installation-mizuko-kaji-2023.md | src/content/posts/es/instalacion-artistica-de-luz-y-proyecciones-mizuko-kaji.md,9,memoria-de-acciones,2023-08-03-instalacion-lluz-proyeiciones-mizuko-kaji-2023,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/09_Concierto_en_El_Franco/49.jpg,49.jpg,images/memoria-de-acciones/2023-08-09-conciertu-nel-francu-2023/49.jpg,49.jpg,src/content/pages/ast/mapa-dacciones.md | src/content/pages/en/map-of-actions.md | src/content/pages/es/mapa-de-acciones.md | src/content/posts/ast/conciertu-nel-francu-2023.md | src/content/posts/en/concert-el-franco-2023.md | src/content/posts/es/concierto-en-el-franco.md,9,memoria-de-acciones,2023-08-09-conciertu-nel-francu-2023,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/09_Concierto_en_El_Franco/53.jpg,53.jpg,images/memoria-de-acciones/2023-08-09-conciertu-nel-francu-2023/53.jpg,53.jpg,src/content/posts/ast/conciertu-nel-francu-2023.md | src/content/posts/en/concert-el-franco-2023.md | src/content/posts/es/concierto-en-el-franco.md,6,memoria-de-acciones,2023-08-09-conciertu-nel-francu-2023,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/09_Concierto_en_El_Franco/IMG_3231.jpeg,IMG_3231.jpeg,images/memoria-de-acciones/2023-08-09-conciertu-nel-francu-2023/img-3231.jpeg,img-3231.jpeg,src/content/posts/ast/conciertu-nel-francu-2023.md | src/content/posts/en/concert-el-franco-2023.md | src/content/posts/es/concierto-en-el-franco.md,6,memoria-de-acciones,2023-08-09-conciertu-nel-francu-2023,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/09_Concierto_en_El_Franco/IMG_3235.jpeg,IMG_3235.jpeg,images/memoria-de-acciones/2023-08-09-conciertu-nel-francu-2023/img-3235.jpeg,img-3235.jpeg,src/content/posts/ast/conciertu-nel-francu-2023.md | src/content/posts/en/concert-el-franco-2023.md | src/content/posts/es/concierto-en-el-franco.md,6,memoria-de-acciones,2023-08-09-conciertu-nel-francu-2023,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/09_Concierto_en_El_Franco/IMG_3237.jpeg,IMG_3237.jpeg,images/memoria-de-acciones/2023-08-09-conciertu-nel-francu-2023/img-3237.jpeg,img-3237.jpeg,src/content/posts/ast/conciertu-nel-francu-2023.md | src/content/posts/en/concert-el-franco-2023.md | src/content/posts/es/concierto-en-el-franco.md,6,memoria-de-acciones,2023-08-09-conciertu-nel-francu-2023,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/09_Concierto_en_El_Franco/image29.jpg,image29.jpg,images/memoria-de-acciones/2023-08-09-conciertu-nel-francu-2023/image29.jpg,image29.jpg,src/content/posts/ast/conciertu-nel-francu-2023.md | src/content/posts/en/concert-el-franco-2023.md | src/content/posts/es/concierto-en-el-franco.md,6,memoria-de-acciones,2023-08-09-conciertu-nel-francu-2023,no,yes,yes,pending
/adarimages/ADAR_Eventos/2023/09_Paseo_sonoro_El_Franco/01.jpg,01.jpg,images/memoria-de-acciones/2023-08-09-paseu-sonoru-el-francu-2023/01.jpg,01.jpg,src/content/pages/ast/mapa-dacciones.md | src/content/pages/en/map-of-actions.md | src/content/pages/es/mapa-de-acciones.md | src/content/posts/ast/paseu-sonoru-el-francu-2023.md | src/content/posts/en/sound-walk-el-franco-2023.md | src/content/posts/es/paseo-sonoro-el-franco.md,9,memoria-de-acciones,2023-08-09-paseu-sonoru-el-francu-2023,no,yes,yes,pending
